track_id,title,artist,performer_group_id,genre,lyrics_language,annotation_file,vocal_audio_relative_path,word_index,word_id,word_text,syllable_index_in_word,syllable_id,syllable_text,start_sec,end_sec,duration_sec,melisma_labels,no_melisma,is_ornamented,label_count,luk,cengkok,gregel,embat,nggandhul,fold_1_split,fold_2_split,fold_3_split,fold_4_split,fold_5_split
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,47,IKD_003_word_47,sulit,1,IKD_003_word_47_syll_1,lit,74.497871519,74.917,0.419128481,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,48,IKD_003_word_48,untuk,0,IKD_003_word_48_syll_0,un,74.931,75.183849847,0.252849847,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,48,IKD_003_word_48,untuk,1,IKD_003_word_48_syll_1,tuk,75.183849847,75.6,0.416150153,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,49,IKD_003_word_49,ku,0,IKD_003_word_49_syll_0,ku,75.661067024,76.057,0.395932976,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,50,IKD_003_word_50,bisa,0,IKD_003_word_50_syll_0,bi,76.107,76.424763934,0.317763934,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,50,IKD_003_word_50,bisa,1,IKD_003_word_50_syll_1,sa,76.424763934,77.19079662,0.766032686,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,51,IKD_003_word_51,sangat,0,IKD_003_word_51_syll_0,sa,77.555163119,77.92737601,0.37221289,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,51,IKD_003_word_51,sangat,1,IKD_003_word_51_syll_1,ngat,77.92737601,78.049,0.12162399,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,52,IKD_003_word_52,sulit,0,IKD_003_word_52_syll_0,su,78.050132953,78.59495465,0.544821697,luk,0,1,1,1,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,52,IKD_003_word_52,sulit,1,IKD_003_word_52_syll_1,lit,78.59495465,78.817,0.22204535,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,53,IKD_003_word_53,ku,0,IKD_003_word_53_syll_0,ku,78.839198881,79.279,0.439801119,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,54,IKD_003_word_54,tak,0,IKD_003_word_54_syll_0,tak,79.295,79.957,0.662,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,55,IKD_003_word_55,bisa,0,IKD_003_word_55_syll_0,bi,79.994168714,80.938413832,0.944245118,luk,0,1,1,1,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,55,IKD_003_word_55,bisa,1,IKD_003_word_55_syll_1,sa,80.938413832,81.577,0.638586168,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,56,IKD_003_word_56,memisahkan,0,IKD_003_word_56_syll_0,me,81.627,81.748,0.121,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,56,IKD_003_word_56,memisahkan,1,IKD_003_word_56_syll_1,mi,81.748,82.271,0.523,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,56,IKD_003_word_56,memisahkan,2,IKD_003_word_56_syll_2,sah,82.271,82.573,0.302,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,56,IKD_003_word_56,memisahkan,3,IKD_003_word_56_syll_3,kan,82.573,83.137,0.564,luk,0,1,1,1,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,57,IKD_003_word_57,segala,0,IKD_003_word_57_syll_0,se,83.149,83.312,0.163,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,57,IKD_003_word_57,segala,1,IKD_003_word_57_syll_1,ga,83.312,83.533271634,0.221271634,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,57,IKD_003_word_57,segala,2,IKD_003_word_57_syll_2,la,83.533271634,84.188784334,0.655512699,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,58,IKD_003_word_58,cinta,0,IKD_003_word_58_syll_0,cin,84.508241333,84.822891473,0.31465014,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,58,IKD_003_word_58,cinta,1,IKD_003_word_58_syll_1,ta,84.822891473,85.038,0.215108527,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,59,IKD_003_word_59,dan,0,IKD_003_word_59_syll_0,dan,85.088,85.498,0.41,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,60,IKD_003_word_60,benci,0,IKD_003_word_60_syll_0,ben,85.548,86.161530613,0.613530613,luk,0,1,1,1,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,60,IKD_003_word_60,benci,1,IKD_003_word_60_syll_1,ci,86.161530613,87.79998881,1.638458197,luk,0,1,1,1,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,61,IKD_003_word_61,yang,0,IKD_003_word_61_syll_0,yang,88.111,88.460891619,0.349891619,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,62,IKD_003_word_62,ku,0,IKD_003_word_62_syll_0,ku,88.528,88.698,0.17,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,63,IKD_003_word_63,rasa,0,IKD_003_word_63_syll_0,ra,88.748,89.310690398,0.562690398,luk,0,1,1,1,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,63,IKD_003_word_63,rasa,1,IKD_003_word_63_syll_1,sa,89.310690398,91.732576571,2.421886173,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,64,IKD_003_word_64,apa,0,IKD_003_word_64_syll_0,a,92.85128269,92.892,0.04071731,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,64,IKD_003_word_64,apa,1,IKD_003_word_64_syll_1,pa,92.892,93.338,0.446,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,65,IKD_003_word_65,kau,0,IKD_003_word_65_syll_0,kau,93.388,93.578,0.19,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,66,IKD_003_word_66,mengerti,0,IKD_003_word_66_syll_0,me,93.5830905,94.287,0.7039095,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,66,IKD_003_word_66,mengerti,1,IKD_003_word_66_syll_1,nger,94.287,94.509,0.222,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,66,IKD_003_word_66,mengerti,2,IKD_003_word_66_syll_2,ti,94.509,95.071802215,0.562802215,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,67,IKD_003_word_67,ku,0,IKD_003_word_67_syll_0,ku,95.413,95.498850975,0.085850975,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,68,IKD_003_word_68,sedih,0,IKD_003_word_68_syll_0,se,95.499268223,95.906142049,0.406873827,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,68,IKD_003_word_68,sedih,1,IKD_003_word_68_syll_1,dih,95.906142049,96.099,0.192857951,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,69,IKD_003_word_69,sendiri,0,IKD_003_word_69_syll_0,sen,96.099,96.397256194,0.298256194,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,69,IKD_003_word_69,sendiri,1,IKD_003_word_69_syll_1,di,96.397256194,96.849675366,0.452419172,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,69,IKD_003_word_69,sendiri,2,IKD_003_word_69_syll_2,ri,96.849675366,97.513,0.663324634,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,70,IKD_003_word_70,tanpa,0,IKD_003_word_70_syll_0,tan,100.035,100.224552321,0.189552321,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,70,IKD_003_word_70,tanpa,1,IKD_003_word_70_syll_1,pa,100.286911234,100.739,0.452088766,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,71,IKD_003_word_71,ada,0,IKD_003_word_71_syll_0,a,100.789,101.038811041,0.249811041,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,71,IKD_003_word_71,ada,1,IKD_003_word_71_syll_1,da,101.038811041,101.639,0.600188959,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,72,IKD_003_word_72,kamu,0,IKD_003_word_72_syll_0,ka,101.689,101.998018402,0.309018402,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,72,IKD_003_word_72,kamu,1,IKD_003_word_72_syll_1,mu,101.998018402,102.57,0.571981598,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,73,IKD_003_word_73,ku,0,IKD_003_word_73_syll_0,ku,102.845,102.999,0.154,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,74,IKD_003_word_74,merasa,0,IKD_003_word_74_syll_0,me,103.0,103.313328482,0.313328482,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,74,IKD_003_word_74,merasa,1,IKD_003_word_74_syll_1,ra,103.313328482,103.612584676,0.299256194,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,74,IKD_003_word_74,merasa,2,IKD_003_word_74_syll_2,sa,103.612584676,103.853,0.240415324,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,75,IKD_003_word_75,sepi,0,IKD_003_word_75_syll_0,se,103.853458095,104.299,0.445541905,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,75,IKD_003_word_75,sepi,1,IKD_003_word_75_syll_1,pi,104.299,104.991899405,0.692899405,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,76,IKD_003_word_76,telah,0,IKD_003_word_76_syll_0,te,105.574397762,105.826454871,0.252057109,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,76,IKD_003_word_76,telah,1,IKD_003_word_76_syll_1,lah,105.826454871,106.26,0.433545129,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,77,IKD_003_word_77,lama,0,IKD_003_word_77_syll_0,la,106.26,106.563321161,0.303321161,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,77,IKD_003_word_77,lama,1,IKD_003_word_77_syll_1,ma,106.563321161,106.98,0.416678839,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,78,IKD_003_word_78,ku,0,IKD_003_word_78_syll_0,ku,107.03,107.38,0.35,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,79,IKD_003_word_79,menantimu,0,IKD_003_word_79_syll_0,me,107.3850905,107.668903581,0.283813081,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,79,IKD_003_word_79,menantimu,1,IKD_003_word_79_syll_1,nan,107.668903581,108.135756328,0.466852747,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,79,IKD_003_word_79,menantimu,2,IKD_003_word_79_syll_2,ti,108.136552754,108.368550517,0.231997763,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,79,IKD_003_word_79,menantimu,3,IKD_003_word_79_syll_3,mu,108.368891491,108.925,0.556108509,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,80,IKD_003_word_80,diam,0,IKD_003_word_80_syll_0,di,109.262,109.50415891,0.24215891,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,80,IKD_003_word_80,diam,1,IKD_003_word_80_syll_1,am,109.50415891,109.879536436,0.375377525,cengkok,0,1,1,0,1,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,81,IKD_003_word_81,sendiri,0,IKD_003_word_81_syll_0,sen,109.890594381,110.247,0.356405619,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,81,IKD_003_word_81,sendiri,1,IKD_003_word_81_syll_1,di,110.247,110.854279762,0.607279762,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
IKD_003,Geisha - Cinta Dan Benci | Remember Entertainment ( Keroncong Cover ),Remember Entertainment,Remember Entertainment,Pop Keroncong,indonesian,IKD_Dataset/Song_Annotations/IKD_003_completed_annotation.json,IKD_003/vocals.wav,81,IKD_003_word_81,sendiri,2,IKD_003_word_81_syll_2,ri,110.854279762,111.14261374,0.288333978,no_melisma,1,0,0,0,0,0,0,0,train,train,train,validation,test
